brand,model,year,engine_type,capacity,transmission,equipment,generation,priority,manual_path,has_manual,notes
Lexus,GS,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,GS,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2014,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2015,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2016,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2017,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2018,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2019,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Lexus,NX,2020,Unknown,Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2005,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2006,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2007,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2008,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2009,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,Medium,,FALSE,Популярная модель в РФ
BMW,3 Series,2010,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2011,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E90/E91,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2012,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2013,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2014,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2015,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2016,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2017,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2018,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F30/F31,High,,FALSE,Популярная модель в РФ
BMW,3 Series,2019,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2003,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Low,,FALSE,Популярная модель в РФ
BMW,5 Series,2004,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Low,,FALSE,Популярная модель в РФ
BMW,5 Series,2005,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Medium,,FALSE,Популярная модель в РФ
BMW,5 Series,2006,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Medium,,FALSE,Популярная модель в РФ
BMW,5 Series,2007,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Medium,,FALSE,Популярная модель в РФ
BMW,5 Series,2008,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Medium,,FALSE,Популярная модель в РФ
BMW,5 Series,2009,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",E60/E61,Medium,,FALSE,Популярная модель в РФ
BMW,5 Series,2010,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2011,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2012,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2013,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2014,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2015,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2016,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",F10/F11,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2017,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,5 Series,2018,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2003,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
BMW,X5,2004,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
BMW,X5,2005,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X5,2006,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X5,2007,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X5,2008,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X5,2009,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X5,2010,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2011,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2012,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2013,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2014,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2015,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2016,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2017,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X5,2018,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2003,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
BMW,X3,2004,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
BMW,X3,2005,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X3,2006,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X3,2007,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X3,2008,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X3,2009,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X3,2010,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2011,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2012,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2013,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2014,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2015,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2016,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2017,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X3,2018,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2008,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X6,2009,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
BMW,X6,2010,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2011,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2012,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2013,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2014,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2015,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2016,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2017,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2018,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
BMW,X6,2019,"N52B25, N52B30, N54B30","1.6, 2.0, 2.5, 3.0, 4.4","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2007,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2008,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2009,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2010,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2011,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2012,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2013,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2014,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2015,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2016,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2017,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2018,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2019,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,C-Class,2020,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2002,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2003,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2004,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2005,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2006,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2007,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2008,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2009,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2010,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2011,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2012,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2013,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2014,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2015,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,E-Class,2016,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2005,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2006,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2007,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2008,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2009,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2010,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2011,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2012,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
Mercedes-Benz,S-Class,2013,"M271, M272, M273","1.6, 1.8, 2.0, 2.5, 3.0, 3.5","Manual, Automatic","Standard, Comfort, Luxe",Unknown,High,,FALSE,Популярная модель в РФ
